"file","survey_area","state","issue_date","caption","series"
"US-2012-03-27-13.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 13. A semi-bolson that displays the effects of several cycles of dissection and deposition. The major landforms are: ballenas (B), the fan piedmont (comprising several levels, or ages of fan remnants) (P), the fan skirt (S), an axial stream terrace (T), and an axial stream floodplain (F). Alluvial fans are not distinguished from the fan piedmont. Inset fan (I) component landforms occur between fan remnants, and the basin is bounded on two sides by mountains (M) (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-14.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 14. Diagrams of segments of a semi-bolson floor and its adjacent piedmont slopes, one before incision of the axial stream into the alluviated floor (I), and the other after incision and proliferation of the new cycle of dissection onto the piedmont slopes (II). The arrow shows direction of axial-stream flow, and the broken lines indicate the breadth of the basin floor. Landforms of segment I are: the alluvial flat (A), axial-stream-channel and floodplain-playa segments (x), fan skirts (S), fan piedmonts (P), inset fans (i) between fan remnants, fan aprons (z) overplaced on the relict fan piedmont surface, and ballenas (q). This first segment of the basin shows evidence of three ages of land surfaces: (1) ballenas that are ridgeline remnants of some very old fan surface, now obliterated; (2) the fan-piedmont remnant, whose summits are the same age, or possibly younger than the ballena slopes; and (3) the inset fans and fan skirt grading to the alluvial flat, and the probably coeval fan aprons. The second basin segment (II) has yet younger surfaces (4) comprising an axial stream floodplain (f) and tributary inset fans (i) between basin-floor remnants (B). The fan skirt of basin segment I has been converted to a part of the fan piedmont of basin segment II upon dissection into fan remnants and aggradation of yet younger inset fans (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-15.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 15. A schematic diagram of the slope components of various forms of erosional slopes. A broad, flattish top is called a summit and is an older surface than the erosional sideslopes. Narrow tops of joined shoulders are called crests. Their surface is the same age as the sideslopes. The backslope may have a straight upper part or be concave throughout its length. The footslope is the gentle, slightly-concave slope at the base of the backslope. A toeslope portion of the footslope may be differentiated by a thicker accumulation of pedisediment than on the upper footslope. The different forms suggest both the variability seen in nature and the genetic sequence resulting from shoulder rounding and backslope retreat: (A) a hillform—or, by extrapolation, a mountainform—with a broad, flattish summit and sharply angular shoulders, such as would occur if the summit were directly underlain by a resistant stratum or soil horizon. (B) A hillform with a broad summit, rounded shoulders, and a short, straight, upper backslope. (C) A hillform with broadly rounded shoulders that have met and formed a crest lower than the original summit. The backslope has no straight-slope portion. (D) A hillform where retreated backslopes have lowered and sharpened the crest. The downward inset of each successive segment of the diagram allows the profiles to be shown and suggests progressive lowering of the divide once the shoulders have joined. However, the footslope would not be down-worn as the backslope retreated (cf., Fig. 16) and the crest position could be offset by unequal backslope retreat.",""
"US-2012-03-27-16.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 16. A schematic, cross section diagram of pediment formation by the retreat, or backwearing, of an erosional slope (positions 1 through 12) into a relatively old summit surface (s). Material eroded from the shoulder and backslope washes across the footslope, or pediment (P), to a channel (c) as a layer of pedisediment (ps) that commonly is thicker toward the toeslope. The pedisediment lies on top of the actual erosion surface (a) which may be marked by a stoneline, as indicated by the line of dots (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-17.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 17. Hypothetical erosional hiIIforms and dissection landforms illustrating how slope component names can be used to describe the physiographic positions of soils. The slope components are: summit (m), crest (c), shoulder (s), backslope (b), footslope (f), and toeslope (t). A drainageway (x) that has been so deeply alluviated that the former footslope and toeslope are buried now contains an inset fan. The hill at the upper left has its backslope interrupted by a cliff formed by a resistant stratum. The other particularly broadly and smoothly rounded hill is called a ballon (A.G.I., 1972). The ridges at the lower left are ballenas if cut in fan alluvium. The summit above the erosional slopes cut by the gully system at the lower right would be relict fan surfaces if underlain by fan alluvium, or in this depicted situation, they could be remnants of a pediment left by retreat of the hillslopes. Note the curving, or cuspate, planimetric pattern of the footslopes (i.e., pediments) of the drainageway bottoms (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"UT-2012-05-10-01.tif","Arches National Park","UT","2011","Geologic Period, name, and thickness of strata exposed in the vicinity of Arches National Park (USGS.gov, modified 5/6/2006) (Soil Survey of Arches National Park, Utah; 2011).",""
"UT-2012-05-10-02.tif","Canyonlands National Park","UT","2011","Geologic period and formation of strata in and around Canyonlands National Park (USGS, http://3dparks.wr.usgs.gov/coloradoplateau/canyonlands_strat.htm.) (Soil Survey of Canyonlands National Park, Utah; 2011).",""
"VA-2010-11-05-20.tif","Fauquier County","VA","","General Geology Map - Culpeper Basin (Soil Survey of Fauquier County, Virginia).",""
"VA-2010-11-05-21.tif","Fauquier County","VA","","General Geology Map - Blue Ridge Anticlinorium (Soil Survey of Fauquier County, Virginia).",""
"VA-2010-11-05-22.tif","Fauquier County","VA","","General Geology Map - Piedmont Province (Soil Survey of Fauquier County, Virginia).",""
"VA-2010-11-05-37.tif","Washington County and the City of Bristol","VA","2006","The local physiographic areas in Washington County: (I) Mountains; (II) Shale-Limestone Knobs: (III) Limestone Valley; and (IV) Shale Knobs (Soil Survey of Washington County and the City of Bristol, Virginia; 2006).",""
"VA-2012-05-11-05.tif","Franklin County","VA","2009","Model of Blue Ridge mountain, Piedmont hill, Piedmont upland, and river valley for Franklin County (Soil Survey of Franklin County, Virginia; 2009).",""
"VA-2012-05-11-06.tif","Franklin County","VA","2009","Franklin County geology (Soil Survey of Franklin County, Virginia; 2009).",""
"VA-2012-05-11-10.tif","Nelson County","VA","2010","Cross section of the typical landforms and rock patterns in Nelson County (Soil Survey of Nelson County, Virginia; 2010).",""
"VA-2012-05-11-16.tif","Washington County Area and the City of Bristol","VA","2006","Figure 9.—The local physiographic areas in Washington County: (I) Mountains; (II) Shale-Limestone Knobs; (III) Limestone Valley; and (IV) Shale Knobs (Soil Survey of Washington County Area and the City of Bristol, Virginia; 2006).",""
"WA-2012-05-11-01.tif","Walla Walla County","WA","February 1964","Location and extent of the soil-forming materials in Walla Walla County, Wash.: (1) Fine, floury, wind-deposited loess known as the Palouse formation; (2) river terrace material, outwash deposits, and eolian sand; (3) basalt residuum, loess, and pumice; (4) lake-laid material consisting of stratified silt and very fine sand known as the Touchet formation; (5) recent alluvium on stream bottoms and low terraces derived mainly from loess; and (6) Basalt rock land and river material laid down in swift, glacial streams (Soil Survey of Walla Walla County, Washington; February 1964).",""
"WI-2010-11-08-09.tif","Pepin County","WI","2002","Stratigraphic column showing the sequence of bedrock formations in the survey area and their general lithology (Soil Survey of Pepin County, Wisconsin; 2002).",""
"WY-2010-11-08-04.tif","Fremont County, East Part and Dubois Area","WY","1993","Major physiographic regions in the survey area (Soil Survey of Fremont Count, East Part and Dubois Area, Wyoming; 1993).",""
